,station,prediction_time,prediction_window,number_of_bikes_left,number_of_bikes_returned,net_difference
544,7,2022-08-28 17:30:00,15,0,0,0
545,7,2022-08-28 17:45:00,15,0,2,2
546,7,2022-08-28 18:00:00,15,1,0,-1
547,7,2022-08-28 18:15:00,15,0,1,1
548,7,2022-08-28 18:30:00,15,1,0,-1
549,7,2022-08-28 18:45:00,15,3,1,-2
550,7,2022-08-28 19:00:00,15,0,0,0
551,7,2022-08-28 19:15:00,15,3,0,-3
552,7,2022-08-28 19:30:00,15,3,0,-3
553,7,2022-08-28 19:45:00,15,3,0,-3
554,7,2022-08-28 20:00:00,15,0,2,2
555,7,2022-08-28 20:15:00,15,1,2,1
556,7,2022-08-28 20:30:00,15,0,1,1
557,7,2022-08-28 20:45:00,15,3,0,-3
558,7,2022-08-28 21:00:00,15,1,1,0
559,7,2022-08-28 21:15:00,15,0,0,0
560,7,2022-08-28 21:30:00,15,0,6,6
561,7,2022-08-28 21:45:00,15,2,0,-2
562,7,2022-08-28 22:00:00,15,0,0,0
563,7,2022-08-28 22:15:00,15,1,0,-1
564,7,2022-08-28 22:30:00,15,0,2,2
565,7,2022-08-28 22:45:00,15,5,6,1
566,7,2022-08-28 23:00:00,15,8,3,-5
567,7,2022-08-28 23:15:00,15,0,2,2
568,7,2022-08-28 23:30:00,15,0,1,1
569,7,2022-08-28 23:45:00,15,4,3,-1
570,8,2022-08-28 00:15:00,15,0,0,0
571,8,2022-08-28 00:30:00,15,0,1,1
572,8,2022-08-28 00:45:00,15,0,1,1
573,8,2022-08-28 01:00:00,15,0,2,2
574,8,2022-08-28 01:15:00,15,1,2,1
575,8,2022-08-28 01:30:00,15,2,0,-2
576,8,2022-08-28 01:45:00,15,2,0,-2
577,8,2022-08-28 02:00:00,15,0,0,0
578,8,2022-08-28 02:15:00,15,2,3,1
579,8,2022-08-28 02:30:00,15,2,0,-2
580,8,2022-08-28 02:45:00,15,0,0,0
581,8,2022-08-28 03:00:00,15,2,0,-2
582,8,2022-08-28 03:15:00,15,1,1,0
583,8,2022-08-28 03:30:00,15,0,0,0
584,8,2022-08-28 03:45:00,15,0,0,0
585,8,2022-08-28 04:00:00,15,0,0,0
586,8,2022-08-28 04:15:00,15,0,0,0
587,8,2022-08-28 04:30:00,15,1,1,0
588,8,2022-08-28 04:45:00,15,3,1,-2
589,8,2022-08-28 05:00:00,15,0,1,1
590,8,2022-08-28 05:15:00,15,0,2,2
591,8,2022-08-28 05:30:00,15,0,0,0
592,8,2022-08-28 05:45:00,15,0,0,0
593,8,2022-08-28 06:00:00,15,1,0,-1
594,8,2022-08-28 06:15:00,15,0,0,0
595,8,2022-08-28 06:30:00,15,0,0,0
596,8,2022-08-28 06:45:00,15,0,0,0
597,8,2022-08-28 07:00:00,15,0,0,0
598,8,2022-08-28 07:15:00,15,0,0,0
599,8,2022-08-28 07:30:00,15,0,0,0
600,8,2022-08-28 07:45:00,15,0,0,0
601,8,2022-08-28 08:00:00,15,0,0,0
602,8,2022-08-28 08:15:00,15,0,0,0
603,8,2022-08-28 08:30:00,15,0,0,0
604,8,2022-08-28 08:45:00,15,1,0,-1
605,8,2022-08-28 09:00:00,15,0,0,0
606,8,2022-08-28 09:15:00,15,0,0,0
607,8,2022-08-28 09:30:00,15,0,0,0
608,8,2022-08-28 09:45:00,15,0,0,0
609,8,2022-08-28 10:00:00,15,0,0,0
610,8,2022-08-28 10:15:00,15,0,0,0
611,8,2022-08-28 10:30:00,15,0,0,0
612,8,2022-08-28 10:45:00,15,1,0,-1
613,8,2022-08-28 11:00:00,15,0,0,0
614,8,2022-08-28 11:15:00,15,1,0,-1
615,8,2022-08-28 11:30:00,15,1,0,-1
616,8,2022-08-28 11:45:00,15,0,0,0
617,8,2022-08-28 12:00:00,15,1,0,-1
618,8,2022-08-28 12:15:00,15,0,2,2
619,8,2022-08-28 12:30:00,15,0,1,1
620,8,2022-08-28 12:45:00,15,0,0,0
621,8,2022-08-28 13:00:00,15,1,0,-1
622,8,2022-08-28 13:15:00,15,1,0,-1
623,8,2022-08-28 13:30:00,15,0,0,0
624,8,2022-08-28 13:45:00,15,1,0,-1
625,8,2022-08-28 14:00:00,15,0,0,0
626,8,2022-08-28 14:15:00,15,0,0,0
627,8,2022-08-28 14:30:00,15,0,0,0
628,8,2022-08-28 14:45:00,15,0,0,0
629,8,2022-08-28 15:00:00,15,0,0,0
630,8,2022-08-28 15:15:00,15,1,2,1
631,8,2022-08-28 15:30:00,15,0,0,0
632,8,2022-08-28 15:45:00,15,1,0,-1
633,8,2022-08-28 16:00:00,15,2,4,2
634,8,2022-08-28 16:15:00,15,0,1,1
635,8,2022-08-28 16:30:00,15,1,1,0
636,8,2022-08-28 16:45:00,15,0,0,0
637,8,2022-08-28 17:00:00,15,0,3,3
638,8,2022-08-28 17:15:00,15,1,1,0
639,8,2022-08-28 17:30:00,15,1,0,-1
640,8,2022-08-28 17:45:00,15,2,0,-2
641,8,2022-08-28 18:00:00,15,0,0,0
642,8,2022-08-28 18:15:00,15,0,0,0
643,8,2022-08-28 18:30:00,15,0,0,0
644,8,2022-08-28 18:45:00,15,0,0,0
645,8,2022-08-28 19:00:00,15,1,1,0
646,8,2022-08-28 19:15:00,15,1,0,-1
647,8,2022-08-28 19:30:00,15,0,1,1
648,8,2022-08-28 19:45:00,15,1,0,-1
649,8,2022-08-28 20:00:00,15,0,2,2
650,8,2022-08-28 20:15:00,15,0,2,2
651,8,2022-08-28 20:30:00,15,1,3,2
652,8,2022-08-28 20:45:00,15,1,0,-1
653,8,2022-08-28 21:00:00,15,3,1,-2
654,8,2022-08-28 21:15:00,15,2,1,-1
655,8,2022-08-28 21:30:00,15,1,0,-1
656,8,2022-08-28 21:45:00,15,2,1,-1
657,8,2022-08-28 22:00:00,15,4,3,-1
658,8,2022-08-28 22:15:00,15,2,0,-2
659,8,2022-08-28 22:30:00,15,1,4,3
660,8,2022-08-28 22:45:00,15,1,2,1
661,8,2022-08-28 23:00:00,15,3,2,-1
662,8,2022-08-28 23:15:00,15,1,6,5
663,8,2022-08-28 23:30:00,15,2,1,-1
664,8,2022-08-28 23:45:00,15,0,0,0
665,9,2022-08-28 00:15:00,15,1,0,-1
666,9,2022-08-28 00:30:00,15,3,1,-2
667,9,2022-08-28 00:45:00,15,0,3,3
668,9,2022-08-28 01:00:00,15,1,0,-1
669,9,2022-08-28 01:15:00,15,1,0,-1
670,9,2022-08-28 01:30:00,15,0,2,2
671,9,2022-08-28 01:45:00,15,0,0,0
672,9,2022-08-28 02:00:00,15,0,1,1
673,9,2022-08-28 02:15:00,15,0,1,1
674,9,2022-08-28 02:30:00,15,3,0,-3
675,9,2022-08-28 02:45:00,15,0,1,1
676,9,2022-08-28 03:00:00,15,2,0,-2
677,9,2022-08-28 03:15:00,15,1,0,-1
678,9,2022-08-28 03:30:00,15,1,1,0
679,9,2022-08-28 03:45:00,15,0,0,0
680,9,2022-08-28 04:00:00,15,0,1,1
681,9,2022-08-28 04:15:00,15,0,0,0
682,9,2022-08-28 04:30:00,15,0,0,0
683,9,2022-08-28 04:45:00,15,1,0,-1
684,9,2022-08-28 05:00:00,15,0,0,0
685,9,2022-08-28 05:15:00,15,0,0,0
686,9,2022-08-28 05:30:00,15,0,1,1
687,9,2022-08-28 05:45:00,15,0,0,0
688,9,2022-08-28 06:00:00,15,0,0,0
689,9,2022-08-28 06:15:00,15,0,4,4
690,9,2022-08-28 06:30:00,15,0,0,0
691,9,2022-08-28 06:45:00,15,0,0,0
692,9,2022-08-28 07:00:00,15,0,0,0
693,9,2022-08-28 07:15:00,15,0,0,0
694,9,2022-08-28 07:30:00,15,1,0,-1
695,9,2022-08-28 07:45:00,15,0,0,0
696,9,2022-08-28 08:00:00,15,0,0,0
697,9,2022-08-28 08:15:00,15,0,0,0
698,9,2022-08-28 08:30:00,15,0,0,0
699,9,2022-08-28 08:45:00,15,0,0,0
700,9,2022-08-28 09:00:00,15,1,0,-1
701,9,2022-08-28 09:15:00,15,0,0,0
702,9,2022-08-28 09:30:00,15,0,0,0
703,9,2022-08-28 09:45:00,15,0,0,0
704,9,2022-08-28 10:00:00,15,0,0,0
705,9,2022-08-28 10:15:00,15,0,0,0
706,9,2022-08-28 10:30:00,15,0,0,0
707,9,2022-08-28 10:45:00,15,0,0,0
708,9,2022-08-28 11:00:00,15,0,0,0
709,9,2022-08-28 11:15:00,15,0,1,1
710,9,2022-08-28 11:30:00,15,1,1,0
711,9,2022-08-28 11:45:00,15,1,0,-1
712,9,2022-08-28 12:00:00,15,0,3,3
713,9,2022-08-28 12:15:00,15,0,2,2
714,9,2022-08-28 12:30:00,15,0,2,2
715,9,2022-08-28 12:45:00,15,0,1,1
716,9,2022-08-28 13:00:00,15,0,3,3
717,9,2022-08-28 13:15:00,15,1,2,1
718,9,2022-08-28 13:30:00,15,0,0,0
719,9,2022-08-28 13:45:00,15,2,3,1
720,9,2022-08-28 14:00:00,15,0,1,1
721,9,2022-08-28 14:15:00,15,1,4,3
722,9,2022-08-28 14:30:00,15,0,1,1
723,9,2022-08-28 14:45:00,15,1,0,-1
724,9,2022-08-28 15:00:00,15,3,0,-3
725,9,2022-08-28 15:15:00,15,1,4,3
726,9,2022-08-28 15:30:00,15,3,1,-2
727,9,2022-08-28 15:45:00,15,8,3,-5
728,9,2022-08-28 16:00:00,15,0,3,3
729,9,2022-08-28 16:15:00,15,1,0,-1
730,9,2022-08-28 16:30:00,15,4,4,0
731,9,2022-08-28 16:45:00,15,3,4,1
732,9,2022-08-28 17:00:00,15,5,0,-5
733,9,2022-08-28 17:15:00,15,1,3,2
734,9,2022-08-28 17:30:00,15,1,3,2
735,9,2022-08-28 17:45:00,15,2,0,-2
736,9,2022-08-28 18:00:00,15,3,3,0
737,9,2022-08-28 18:15:00,15,2,0,-2
738,9,2022-08-28 18:30:00,15,3,3,0
739,9,2022-08-28 18:45:00,15,0,0,0
740,9,2022-08-28 19:00:00,15,2,6,4
741,9,2022-08-28 19:15:00,15,2,8,6
742,9,2022-08-28 19:30:00,15,2,3,1
743,9,2022-08-28 19:45:00,15,7,1,-6
744,9,2022-08-28 20:00:00,15,4,2,-2
745,9,2022-08-28 20:15:00,15,1,1,0
746,9,2022-08-28 20:30:00,15,3,2,-1
747,9,2022-08-28 20:45:00,15,3,1,-2
748,9,2022-08-28 21:00:00,15,1,2,1
749,9,2022-08-28 21:15:00,15,3,5,2
750,9,2022-08-28 21:30:00,15,3,3,0
751,9,2022-08-28 21:45:00,15,4,2,-2
752,9,2022-08-28 22:00:00,15,2,1,-1
753,9,2022-08-28 22:15:00,15,3,3,0
754,9,2022-08-28 22:30:00,15,3,3,0
755,9,2022-08-28 22:45:00,15,3,1,-2
756,9,2022-08-28 23:00:00,15,1,5,4
757,9,2022-08-28 23:15:00,15,2,3,1
758,9,2022-08-28 23:30:00,15,5,0,-5
759,9,2022-08-28 23:45:00,15,1,2,1
760,10,2022-08-28 00:15:00,15,0,0,0
761,10,2022-08-28 00:30:00,15,0,1,1
762,10,2022-08-28 00:45:00,15,0,0,0
763,10,2022-08-28 01:00:00,15,1,0,-1
764,10,2022-08-28 01:15:00,15,0,2,2
765,10,2022-08-28 01:30:00,15,1,0,-1
766,10,2022-08-28 01:45:00,15,0,0,0
767,10,2022-08-28 02:00:00,15,0,0,0
768,10,2022-08-28 02:15:00,15,1,0,-1
769,10,2022-08-28 02:30:00,15,0,0,0
770,10,2022-08-28 02:45:00,15,1,0,-1
771,10,2022-08-28 03:00:00,15,0,4,4
772,10,2022-08-28 03:15:00,15,2,2,0
773,10,2022-08-28 03:30:00,15,2,2,0
774,10,2022-08-28 03:45:00,15,0,0,0
775,10,2022-08-28 04:00:00,15,0,0,0
776,10,2022-08-28 04:15:00,15,1,1,0
777,10,2022-08-28 04:30:00,15,1,0,-1
778,10,2022-08-28 04:45:00,15,0,1,1
779,10,2022-08-28 05:00:00,15,0,0,0
780,10,2022-08-28 05:15:00,15,2,0,-2
781,10,2022-08-28 05:30:00,15,0,0,0
782,10,2022-08-28 05:45:00,15,0,4,4
783,10,2022-08-28 06:00:00,15,0,0,0
784,10,2022-08-28 06:15:00,15,2,0,-2
785,10,2022-08-28 06:30:00,15,0,0,0
786,10,2022-08-28 06:45:00,15,0,2,2
787,10,2022-08-28 07:00:00,15,0,0,0
788,10,2022-08-28 07:15:00,15,0,0,0
789,10,2022-08-28 07:30:00,15,0,0,0
790,10,2022-08-28 07:45:00,15,0,0,0
791,10,2022-08-28 08:00:00,15,0,0,0
792,10,2022-08-28 08:15:00,15,0,0,0
793,10,2022-08-28 08:30:00,15,1,0,-1
794,10,2022-08-28 08:45:00,15,0,0,0
795,10,2022-08-28 09:00:00,15,0,0,0
796,10,2022-08-28 09:15:00,15,0,0,0
797,10,2022-08-28 09:30:00,15,0,0,0
798,10,2022-08-28 09:45:00,15,0,0,0
799,10,2022-08-28 10:00:00,15,1,0,-1
800,10,2022-08-28 10:15:00,15,0,0,0
801,10,2022-08-28 10:30:00,15,0,2,2
802,10,2022-08-28 10:45:00,15,0,0,0
803,10,2022-08-28 11:00:00,15,1,0,-1
804,10,2022-08-28 11:15:00,15,0,0,0
805,10,2022-08-28 11:30:00,15,0,1,1
806,10,2022-08-28 11:45:00,15,1,0,-1
807,10,2022-08-28 12:00:00,15,0,0,0
808,10,2022-08-28 12:15:00,15,0,0,0
809,10,2022-08-28 12:30:00,15,1,0,-1
810,10,2022-08-28 12:45:00,15,0,0,0
811,10,2022-08-28 13:00:00,15,0,0,0
812,10,2022-08-28 13:15:00,15,0,0,0
813,10,2022-08-28 13:30:00,15,0,1,1
814,10,2022-08-28 13:45:00,15,0,3,3
815,10,2022-08-28 14:00:00,15,2,1,-1
816,10,2022-08-28 14:15:00,15,1,1,0
817,10,2022-08-28 14:30:00,15,0,0,0
818,10,2022-08-28 14:45:00,15,2,0,-2
819,10,2022-08-28 15:00:00,15,1,4,3
820,10,2022-08-28 15:15:00,15,0,0,0
821,10,2022-08-28 15:30:00,15,0,0,0
822,10,2022-08-28 15:45:00,15,1,0,-1
823,10,2022-08-28 16:00:00,15,4,0,-4
824,10,2022-08-28 16:15:00,15,1,2,1
825,10,2022-08-28 16:30:00,15,4,0,-4
826,10,2022-08-28 16:45:00,15,0,0,0
827,10,2022-08-28 17:00:00,15,0,1,1
828,10,2022-08-28 17:15:00,15,1,3,2
829,10,2022-08-28 17:30:00,15,2,2,0
830,10,2022-08-28 17:45:00,15,2,5,3
831,10,2022-08-28 18:00:00,15,3,2,-1
832,10,2022-08-28 18:15:00,15,4,0,-4
833,10,2022-08-28 18:30:00,15,1,2,1
834,10,2022-08-28 18:45:00,15,1,0,-1
835,10,2022-08-28 19:00:00,15,0,1,1
836,10,2022-08-28 19:15:00,15,2,0,-2
837,10,2022-08-28 19:30:00,15,1,0,-1
838,10,2022-08-28 19:45:00,15,0,0,0
839,10,2022-08-28 20:00:00,15,1,4,3
840,10,2022-08-28 20:15:00,15,3,1,-2
841,10,2022-08-28 20:30:00,15,2,4,2
842,10,2022-08-28 20:45:00,15,0,0,0
843,10,2022-08-28 21:00:00,15,2,2,0
844,10,2022-08-28 21:15:00,15,2,1,-1
845,10,2022-08-28 21:30:00,15,1,5,4
846,10,2022-08-28 21:45:00,15,0,0,0
847,10,2022-08-28 22:00:00,15,5,1,-4
848,10,2022-08-28 22:15:00,15,0,2,2
849,10,2022-08-28 22:30:00,15,1,1,0
850,10,2022-08-28 22:45:00,15,1,0,-1
851,10,2022-08-28 23:00:00,15,1,1,0
852,10,2022-08-28 23:15:00,15,0,0,0
853,10,2022-08-28 23:30:00,15,0,0,0
854,10,2022-08-28 23:45:00,15,3,1,-2
855,11,2022-08-28 00:15:00,15,1,2,1
856,11,2022-08-28 00:30:00,15,1,1,0
857,11,2022-08-28 00:45:00,15,1,0,-1
858,11,2022-08-28 01:00:00,15,0,0,0
859,11,2022-08-28 01:15:00,15,0,0,0
860,11,2022-08-28 01:30:00,15,0,1,1
861,11,2022-08-28 01:45:00,15,2,0,-2
862,11,2022-08-28 02:00:00,15,0,0,0
863,11,2022-08-28 02:15:00,15,0,0,0
864,11,2022-08-28 02:30:00,15,0,2,2
865,11,2022-08-28 02:45:00,15,1,0,-1
866,11,2022-08-28 03:00:00,15,3,0,-3
867,11,2022-08-28 03:15:00,15,0,0,0
868,11,2022-08-28 03:30:00,15,0,0,0
869,11,2022-08-28 03:45:00,15,2,1,-1
870,11,2022-08-28 04:00:00,15,0,0,0
871,11,2022-08-28 04:15:00,15,0,0,0
872,11,2022-08-28 04:30:00,15,0,1,1
873,11,2022-08-28 04:45:00,15,0,0,0
874,11,2022-08-28 05:00:00,15,2,0,-2
875,11,2022-08-28 05:15:00,15,0,0,0
876,11,2022-08-28 05:30:00,15,0,0,0
877,11,2022-08-28 05:45:00,15,0,0,0
878,11,2022-08-28 06:00:00,15,0,0,0
879,11,2022-08-28 06:15:00,15,0,0,0
880,11,2022-08-28 06:30:00,15,0,0,0
881,11,2022-08-28 06:45:00,15,0,2,2
882,11,2022-08-28 07:00:00,15,0,0,0
883,11,2022-08-28 07:15:00,15,0,0,0
884,11,2022-08-28 07:30:00,15,0,0,0
885,11,2022-08-28 07:45:00,15,0,0,0
886,11,2022-08-28 08:00:00,15,0,3,3
887,11,2022-08-28 08:15:00,15,0,0,0
888,11,2022-08-28 08:30:00,15,0,0,0
889,11,2022-08-28 08:45:00,15,0,0,0
890,11,2022-08-28 09:00:00,15,0,0,0
891,11,2022-08-28 09:15:00,15,0,0,0
892,11,2022-08-28 09:30:00,15,0,0,0
893,11,2022-08-28 09:45:00,15,0,1,1
894,11,2022-08-28 10:00:00,15,0,0,0
895,11,2022-08-28 10:15:00,15,0,4,4
896,11,2022-08-28 10:30:00,15,1,1,0
897,11,2022-08-28 10:45:00,15,0,1,1
898,11,2022-08-28 11:00:00,15,1,0,-1
899,11,2022-08-28 11:15:00,15,0,1,1
900,11,2022-08-28 11:30:00,15,1,0,-1
901,11,2022-08-28 11:45:00,15,1,0,-1
902,11,2022-08-28 12:00:00,15,1,0,-1
903,11,2022-08-28 12:15:00,15,0,2,2
904,11,2022-08-28 12:30:00,15,1,1,0
905,11,2022-08-28 12:45:00,15,1,0,-1
906,11,2022-08-28 13:00:00,15,0,0,0
907,11,2022-08-28 13:15:00,15,0,1,1
908,11,2022-08-28 13:30:00,15,0,0,0
909,11,2022-08-28 13:45:00,15,0,1,1
910,11,2022-08-28 14:00:00,15,0,0,0
911,11,2022-08-28 14:15:00,15,2,0,-2
912,11,2022-08-28 14:30:00,15,1,1,0
913,11,2022-08-28 14:45:00,15,0,1,1
914,11,2022-08-28 15:00:00,15,0,1,1
915,11,2022-08-28 15:15:00,15,0,0,0
916,11,2022-08-28 15:30:00,15,2,0,-2
917,11,2022-08-28 15:45:00,15,1,0,-1
918,11,2022-08-28 16:00:00,15,2,2,0
919,11,2022-08-28 16:15:00,15,2,2,0
920,11,2022-08-28 16:30:00,15,1,0,-1
921,11,2022-08-28 16:45:00,15,5,1,-4
922,11,2022-08-28 17:00:00,15,0,0,0
923,11,2022-08-28 17:15:00,15,2,2,0
924,11,2022-08-28 17:30:00,15,0,0,0
925,11,2022-08-28 17:45:00,15,0,0,0
926,11,2022-08-28 18:00:00,15,1,0,-1
927,11,2022-08-28 18:15:00,15,1,6,5
928,11,2022-08-28 18:30:00,15,0,3,3
929,11,2022-08-28 18:45:00,15,1,1,0
930,11,2022-08-28 19:00:00,15,0,0,0
931,11,2022-08-28 19:15:00,15,3,2,-1
932,11,2022-08-28 19:30:00,15,1,2,1
933,11,2022-08-28 19:45:00,15,0,0,0
934,11,2022-08-28 20:00:00,15,2,2,0
935,11,2022-08-28 20:15:00,15,1,0,-1
936,11,2022-08-28 20:30:00,15,4,2,-2
937,11,2022-08-28 20:45:00,15,2,2,0
938,11,2022-08-28 21:00:00,15,0,2,2
939,11,2022-08-28 21:15:00,15,1,0,-1
940,11,2022-08-28 21:30:00,15,2,2,0
941,11,2022-08-28 21:45:00,15,0,0,0
942,11,2022-08-28 22:00:00,15,0,0,0
943,11,2022-08-28 22:15:00,15,1,1,0
944,11,2022-08-28 22:30:00,15,2,0,-2
945,11,2022-08-28 22:45:00,15,1,2,1
946,11,2022-08-28 23:00:00,15,3,1,-2
947,11,2022-08-28 23:15:00,15,1,2,1
948,11,2022-08-28 23:30:00,15,1,0,-1
949,11,2022-08-28 23:45:00,15,0,0,0
950,12,2022-08-28 00:15:00,15,4,7,3
951,12,2022-08-28 00:30:00,15,2,2,0
952,12,2022-08-28 00:45:00,15,1,1,0
953,12,2022-08-28 01:00:00,15,0,0,0
954,12,2022-08-28 01:15:00,15,5,1,-4
955,12,2022-08-28 01:30:00,15,0,2,2
956,12,2022-08-28 01:45:00,15,2,1,-1
957,12,2022-08-28 02:00:00,15,4,3,-1
958,12,2022-08-28 02:15:00,15,1,0,-1
959,12,2022-08-28 02:30:00,15,2,8,6
960,12,2022-08-28 02:45:00,15,0,0,0
961,12,2022-08-28 03:00:00,15,1,1,0
962,12,2022-08-28 03:15:00,15,0,5,5
963,12,2022-08-28 03:30:00,15,5,2,-3
964,12,2022-08-28 03:45:00,15,0,0,0
965,12,2022-08-28 04:00:00,15,1,0,-1
966,12,2022-08-28 04:15:00,15,0,0,0
967,12,2022-08-28 04:30:00,15,2,0,-2
968,12,2022-08-28 04:45:00,15,3,2,-1
969,12,2022-08-28 05:00:00,15,3,2,-1
970,12,2022-08-28 05:15:00,15,0,3,3
971,12,2022-08-28 05:30:00,15,1,0,-1
972,12,2022-08-28 05:45:00,15,0,0,0
973,12,2022-08-28 06:00:00,15,0,1,1
974,12,2022-08-28 06:15:00,15,1,2,1
975,12,2022-08-28 06:30:00,15,0,1,1
976,12,2022-08-28 06:45:00,15,0,1,1
977,12,2022-08-28 07:00:00,15,0,2,2
978,12,2022-08-28 07:15:00,15,0,0,0
979,12,2022-08-28 07:30:00,15,0,0,0
980,12,2022-08-28 07:45:00,15,0,0,0
981,12,2022-08-28 08:00:00,15,0,0,0
982,12,2022-08-28 08:15:00,15,0,0,0
983,12,2022-08-28 08:30:00,15,0,0,0
984,12,2022-08-28 08:45:00,15,0,0,0
985,12,2022-08-28 09:00:00,15,0,0,0
986,12,2022-08-28 09:15:00,15,0,0,0
987,12,2022-08-28 09:30:00,15,0,0,0
988,12,2022-08-28 09:45:00,15,0,0,0
989,12,2022-08-28 10:00:00,15,0,0,0
990,12,2022-08-28 10:15:00,15,0,0,0
991,12,2022-08-28 10:30:00,15,1,0,-1
992,12,2022-08-28 10:45:00,15,0,3,3
993,12,2022-08-28 11:00:00,15,0,0,0
994,12,2022-08-28 11:15:00,15,0,0,0
995,12,2022-08-28 11:30:00,15,0,1,1
996,12,2022-08-28 11:45:00,15,0,0,0
997,12,2022-08-28 12:00:00,15,0,0,0
998,12,2022-08-28 12:15:00,15,3,0,-3
999,12,2022-08-28 12:30:00,15,0,1,1
1000,12,2022-08-28 12:45:00,15,0,1,1
1001,12,2022-08-28 13:00:00,15,0,0,0
1002,12,2022-08-28 13:15:00,15,2,0,-2
1003,12,2022-08-28 13:30:00,15,0,0,0
1004,12,2022-08-28 13:45:00,15,0,4,4
1005,12,2022-08-28 14:00:00,15,1,1,0
1006,12,2022-08-28 14:15:00,15,1,3,2
1007,12,2022-08-28 14:30:00,15,1,1,0
1008,12,2022-08-28 14:45:00,15,5,0,-5
1009,12,2022-08-28 15:00:00,15,1,2,1
1010,12,2022-08-28 15:15:00,15,0,1,1
1011,12,2022-08-28 15:30:00,15,1,2,1
1012,12,2022-08-28 15:45:00,15,0,3,3
1013,12,2022-08-28 16:00:00,15,3,1,-2
1014,12,2022-08-28 16:15:00,15,2,1,-1
1015,12,2022-08-28 16:30:00,15,1,0,-1
1016,12,2022-08-28 16:45:00,15,4,3,-1
1017,12,2022-08-28 17:00:00,15,5,0,-5
1018,12,2022-08-28 17:15:00,15,3,1,-2
1019,12,2022-08-28 17:30:00,15,2,2,0
1020,12,2022-08-28 17:45:00,15,4,2,-2
1021,12,2022-08-28 18:00:00,15,0,3,3
1022,12,2022-08-28 18:15:00,15,5,1,-4
1023,12,2022-08-28 18:30:00,15,2,2,0
1024,12,2022-08-28 18:45:00,15,0,3,3
1025,12,2022-08-28 19:00:00,15,5,0,-5
1026,12,2022-08-28 19:15:00,15,4,6,2
1027,12,2022-08-28 19:30:00,15,3,0,-3
1028,12,2022-08-28 19:45:00,15,0,1,1
1029,12,2022-08-28 20:00:00,15,1,1,0
1030,12,2022-08-28 20:15:00,15,3,3,0
1031,12,2022-08-28 20:30:00,15,3,1,-2
1032,12,2022-08-28 20:45:00,15,0,1,1
1033,12,2022-08-28 21:00:00,15,5,2,-3
1034,12,2022-08-28 21:15:00,15,1,0,-1
1035,12,2022-08-28 21:30:00,15,1,2,1
1036,12,2022-08-28 21:45:00,15,0,1,1
1037,12,2022-08-28 22:00:00,15,1,2,1
1038,12,2022-08-28 22:15:00,15,4,2,-2
1039,12,2022-08-28 22:30:00,15,2,3,1
1040,12,2022-08-28 22:45:00,15,1,1,0
1041,12,2022-08-28 23:00:00,15,1,2,1
1042,12,2022-08-28 23:15:00,15,1,3,2
1043,12,2022-08-28 23:30:00,15,2,5,3
1044,12,2022-08-28 23:45:00,15,3,0,-3
1045,13,2022-08-28 00:15:00,15,0,4,4
1046,13,2022-08-28 00:30:00,15,0,0,0
1047,13,2022-08-28 00:45:00,15,0,0,0
1048,13,2022-08-28 01:00:00,15,0,2,2
1049,13,2022-08-28 01:15:00,15,1,0,-1
1050,13,2022-08-28 01:30:00,15,1,0,-1
1051,13,2022-08-28 01:45:00,15,1,0,-1
1052,13,2022-08-28 02:00:00,15,3,0,-3
1053,13,2022-08-28 02:15:00,15,1,0,-1
1054,13,2022-08-28 02:30:00,15,0,0,0
1055,13,2022-08-28 02:45:00,15,0,0,0
1056,13,2022-08-28 03:00:00,15,1,0,-1
1057,13,2022-08-28 03:15:00,15,3,1,-2
1058,13,2022-08-28 03:30:00,15,0,0,0
1059,13,2022-08-28 03:45:00,15,0,1,1
1060,13,2022-08-28 04:00:00,15,0,0,0
1061,13,2022-08-28 04:15:00,15,0,0,0
1062,13,2022-08-28 04:30:00,15,0,1,1
1063,13,2022-08-28 04:45:00,15,0,0,0
1064,13,2022-08-28 05:00:00,15,0,0,0
1065,13,2022-08-28 05:15:00,15,2,7,5
1066,13,2022-08-28 05:30:00,15,0,0,0
1067,13,2022-08-28 05:45:00,15,0,1,1
1068,13,2022-08-28 06:00:00,15,0,0,0
1069,13,2022-08-28 06:15:00,15,0,0,0
1070,13,2022-08-28 06:30:00,15,1,0,-1
1071,13,2022-08-28 06:45:00,15,0,0,0
1072,13,2022-08-28 07:00:00,15,0,0,0
1073,13,2022-08-28 07:15:00,15,0,0,0
1074,13,2022-08-28 07:30:00,15,0,0,0
1075,13,2022-08-28 07:45:00,15,0,0,0
1076,13,2022-08-28 08:00:00,15,0,0,0
1077,13,2022-08-28 08:15:00,15,0,0,0
1078,13,2022-08-28 08:30:00,15,0,0,0
1079,13,2022-08-28 08:45:00,15,0,0,0
1080,13,2022-08-28 09:00:00,15,0,0,0
1081,13,2022-08-28 09:15:00,15,0,0,0
1082,13,2022-08-28 09:30:00,15,0,0,0
1083,13,2022-08-28 09:45:00,15,0,0,0
1084,13,2022-08-28 10:00:00,15,1,0,-1
1085,13,2022-08-28 10:15:00,15,0,0,0
1086,13,2022-08-28 10:30:00,15,0,2,2
1087,13,2022-08-28 10:45:00,15,0,0,0
1088,13,2022-08-28 11:00:00,15,1,0,-1
1089,13,2022-08-28 11:15:00,15,1,0,-1
1090,13,2022-08-28 11:30:00,15,0,0,0
1091,13,2022-08-28 11:45:00,15,0,0,0
